id,longitude,latitude,seg_bits,scale_id,scale,cap_2020,cap_2025,cap_2030,cap_2035,cap_2040,build_cost_usd,op_cost_usd_for_total_duration,is_active_solve
2140,-95.0824673341,39.0483550099,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2141,-83.95398598,39.0497050209,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2142,-95.7786717197,39.0534100964,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2143,-76.6317207115,39.0566320984,000,0,NONE,0,0,0,0,0,0,0.0,0
2144,-82.7454370792,39.0115101706,000,0,NONE,0,0,0,0,0,0,0.0,1
2145,-89.7558122882,39.058436964,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2146,-96.1597971004,39.0582186356,000,0,NONE,0,0,0,0,0,0,0.0,1
2147,-94.4906637097,39.0589720723,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2148,-76.6444377287,39.065308083,000,0,NONE,0,0,0,0,0,0,0.0,0
2149,-96.540054807,39.062423182,000,0,NONE,0,0,0,0,0,0,0.0,1
2150,-75.5535567288,39.0709240974,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2151,-76.6275627284,39.0797620715,000,0,NONE,0,0,0,0,0,0,0.0,0
2152,-84.7913350001,39.0880599379,000,0,NONE,0,0,0,0,0,0,0.0,1
2153,-88.5807777071,39.0951520833,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2154,-84.5220387232,39.095467105,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2155,-84.5211207411,39.0962860933,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2156,-94.5911667156,39.0963130919,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2157,-84.5214627191,39.0970420868,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2158,-94.5722037242,39.0974831,000,0,NONE,0,0,0,0,0,0,0.0,1
2159,-120.949448747,39.097825078,000,0,NONE,0,0,0,0,0,0,0.0,1
2160,-77.5562637246,39.0986351099,000,0,NONE,0,0,0,0,0,0,0.0,0
2161,-82.4864376224,39.098910476,000,0,NONE,0,0,0,0,0,0,0.0,1
2162,-94.6227477294,39.0990580827,000,0,NONE,0,0,0,0,0,0,0.0,1
2163,-94.6312977217,39.0916870971,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2164,-75.9575878131,39.1001901295,000,0,NONE,0,0,0,0,0,0,0.0,0
2165,-84.2842407423,39.1016050859,000,0,NONE,0,0,0,0,0,0,0.0,1
2166,-77.5740477074,39.102388077,000,0,NONE,0,0,0,0,0,0,0.0,0
2167,-94.6802667451,39.1048720837,000,0,NONE,0,0,0,0,0,0,0.0,1
2168,-94.5704577121,39.1060420927,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2169,-94.8108747337,39.1060960889,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2170,-94.5945327071,39.1068430828,000,0,NONE,0,0,0,0,0,0,0.0,0
2171,-84.5021127108,39.1090031105,000,0,NONE,0,0,0,0,0,0,0.0,1
2172,-100.549215198,39.111791007,000,0,NONE,0,0,0,0,0,0,0.0,1
2173,-76.7778447465,39.114421096,000,0,NONE,0,0,0,0,0,0,0.0,1
2174,-78.1911777084,39.1202260984,000,0,NONE,0,0,0,0,0,0,0.0,1
2175,-76.5839757356,39.1295500832,000,0,NONE,0,0,0,0,0,0,0.0,0
2176,-76.5034887372,39.115915083,000,0,NONE,0,0,0,0,0,0,0.0,0
2177,-112.240057595,39.1362774042,000,0,NONE,0,0,0,0,0,0,0.0,1
2178,-108.709353531,39.1417260529,000,0,NONE,0,0,0,0,0,0,0.0,1
2179,-108.323681742,39.1274530926,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2180,-77.8478443663,39.1153005493,000,0,NONE,0,0,0,0,0,0,0.0,0
2181,-74.7566517292,39.1478560739,000,0,NONE,0,0,0,0,0,0,0.0,0
2182,-74.8662447343,39.0087880864,000,0,NONE,0,0,0,0,0,0,0.0,0
2183,-84.5399127426,39.1489450872,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2184,-88.5081297474,39.1494400975,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2185,-87.4085990239,39.1494699226,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2186,-94.3963009033,39.1498097395,000,0,NONE,0,0,0,0,0,0,0.0,1
2187,-76.6457157301,39.1527250952,000,0,NONE,0,0,0,0,0,0,0.0,0
2188,-76.8272277423,39.1583231105,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2189,-84.4331007254,39.1636870998,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2190,-76.7307657276,39.1703110905,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2191,-94.5584697312,39.1705000785,000,0,NONE,0,0,0,0,0,0,0.0,1
2192,-84.4880277403,39.1745861078,000,0,NONE,0,0,0,0,0,0,0.0,1
2193,-74.8208307337,39.1803100741,000,0,NONE,0,0,0,0,0,0,0.0,0
2194,-76.8743697156,39.1816060736,000,0,NONE,0,0,0,0,0,0,0.0,0
2195,-78.1370247274,39.1845670923,000,0,NONE,0,0,0,0,0,0,0.0,1
2196,-85.9590589284,39.1885003366,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2197,-109.087543244,39.1905520832,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2198,-94.615619729,39.1924420867,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2199,-76.766648715,39.1972210715,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2200,-76.6938837202,39.2018111105,000,0,NONE,0,0,0,0,0,0,0.0,1
2201,-76.6711587217,39.180292075,000,0,NONE,0,0,0,0,0,0,0.0,0
2202,-76.6316037196,39.2027560911,000,0,NONE,0,0,0,0,0,0,0.0,0
2203,-76.6234407434,39.2046910913,000,0,NONE,0,0,0,0,0,0,0.0,0
2204,-74.8651287224,39.2064101067,000,0,NONE,0,0,0,0,0,0,0.0,0
2205,-94.4914197454,39.2065360982,000,0,NONE,0,0,0,0,0,0,0.0,1
2206,-76.6003647252,39.2068780762,000,0,NONE,0,0,0,0,0,0,0.0,0
2207,-84.463286746,39.2087500807,000,0,NONE,0,0,0,0,0,0,0.0,1
2208,-76.6249527295,39.2088130773,000,0,NONE,0,0,0,0,0,0,0.0,0
2209,-82.2365337191,39.2105320918,000,0,NONE,0,0,0,0,0,0,0.0,1
2210,-84.4612797083,39.2116301046,000,0,NONE,0,0,0,0,0,0,0.0,1
2211,-84.4565997164,39.2117830946,000,0,NONE,0,0,0,0,0,0,0.0,0
2212,-84.6808257369,39.2143030993,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2213,-78.1427397356,39.2148251081,000,0,NONE,0,0,0,0,0,0,0.0,0
2214,-123.206072571,39.2160493759,000,0,NONE,0,0,0,0,0,0,0.0,0
2215,-78.1374117444,39.2169670954,000,0,NONE,0,0,0,0,0,0,0.0,1
2216,-76.7005167113,39.218317092,000,0,NONE,0,0,0,0,0,0,0.0,0
2217,-76.6587657258,39.2191000831,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2218,-84.738965712,39.2201530993,000,0,NONE,0,0,0,0,0,0,0.0,1
2219,-77.2797781494,39.2217844641,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2220,-84.3670857145,39.2255260872,000,0,NONE,0,0,0,0,0,0,0.0,1
2221,-91.0049009991,39.2264734978,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2222,-80.296790722,39.2289460758,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2223,-76.6250697223,39.2292071013,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2224,-84.4499037305,39.229846102,000,0,NONE,0,0,0,0,0,0,0.0,1
2225,-84.6337557175,39.2304761032,000,0,NONE,0,0,0,0,0,0,0.0,0
2226,-76.6499367089,39.2318350993,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2227,-76.6671537286,39.2330051074,000,0,NONE,0,0,0,0,0,0,0.0,0
2228,-76.7101197197,39.235255088,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2229,-100.908177756,39.237075412,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2230,-104.877279434,39.2383703431,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2231,-94.5069537477,39.2423110932,000,0,NONE,0,0,0,0,0,0,0.0,0
2232,-76.4599691755,39.2436224243,000,0,NONE,0,0,0,0,0,0,0.0,0
2233,-94.756766708,39.2440391072,000,0,NONE,0,0,0,0,0,0,0.0,1
2234,-94.4433777468,39.2445610728,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2235,-94.4561757164,39.2450830816,000,0,NONE,0,0,0,0,0,0,0.0,1
2236,-76.6428087085,39.2501320905,000,0,NONE,0,0,0,0,0,0,0.0,0
2237,-76.6802667199,39.2506630979,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2238,-122.18226094,39.2511824384,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2239,-76.823105715,39.2527780875,000,0,NONE,0,0,0,0,0,0,0.0,0
2240,-94.6585047254,39.2543621111,000,0,NONE,0,0,0,0,0,0,0.0,1
2241,-88.1413054894,39.2571972239,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2242,-120.726856566,39.2667628196,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2243,-81.4983627399,39.2676730891,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2244,-81.1437040933,39.2611045201,000,0,NONE,0,0,0,0,0,0,0.0,1
2245,-76.6335657184,39.2698150764,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2246,-76.6243137288,39.2679160734,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2247,-74.6365281468,39.2703318826,000,0,NONE,0,0,0,0,0,0,0.0,0
2248,-84.3511107405,39.2708860916,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2249,-76.5541317353,39.2732261078,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2250,-80.2840017096,39.2786080961,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2251,-76.6192827189,39.2792200982,000,0,NONE,0,0,0,0,0,0,0.0,0
2252,-75.5926590481,39.2793441822,000,0,NONE,0,0,0,0,0,0,0.0,1
2253,-76.6235307377,39.2816681077,000,0,NONE,0,0,0,0,0,0,0.0,0
2254,-76.6192107237,39.284152073,000,0,NONE,0,0,0,0,0,0,0.0,0
2255,-81.6579021553,39.2853643123,000,0,NONE,0,0,0,0,0,0,0.0,1
2256,-81.8101677199,39.2157340907,000,0,NONE,0,0,0,0,0,0,0.0,1
2257,-103.515896773,39.2691934137,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2258,-103.056473151,39.2851338682,000,0,NONE,0,0,0,0,0,0,0.0,1
2259,-76.6040817365,39.2852050891,000,0,NONE,0,0,0,0,0,0,0.0,0
2260,-76.5537177198,39.2872660817,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2261,-76.5335757217,39.2879050824,000,0,NONE,0,0,0,0,0,0,0.0,0
2262,-85.0814335402,39.2820566868,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2263,-80.7662374983,39.290174812,000,0,NONE,0,0,0,0,0,0,0.0,1
2264,-84.4417497115,39.2904430861,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2265,-74.96979871,39.2920181101,000,0,NONE,0,0,0,0,0,0,0.0,0
2266,-80.3998947274,39.2837201007,000,0,NONE,0,0,0,0,0,0,0.0,1
2267,-102.599276747,39.2944390788,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2268,-81.9300103136,39.2950066733,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2269,-76.825616721,39.2963920789,000,0,NONE,0,0,0,0,0,0,0.0,1
2270,-94.5097862389,39.3033919224,000,0,NONE,0,0,0,0,0,0,0.0,0
2271,-76.7441937406,39.3059500898,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2272,-82.9408669921,39.3069613172,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2273,-82.106240709,39.3099100863,000,0,NONE,0,0,0,0,0,0,0.0,1
2274,-75.8478215051,39.3171896962,000,0,NONE,0,0,0,0,0,0,0.0,0
2275,-102.164085765,39.3182241927,000,0,NONE,0,0,0,0,0,0,0.0,1
2276,-76.5340797315,39.3182890896,000,0,NONE,0,0,0,0,0,0,0.0,1
2277,-94.6944687076,39.3188110975,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2278,-74.9957097133,39.3288640772,000,0,NONE,0,0,0,0,0,0,0.0,0
2279,-101.725105193,39.3283377076,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2280,-120.453270413,39.3144181557,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2281,-82.0809777069,39.3316721051,000,0,NONE,0,0,0,0,0,0,0.0,1
2282,-108.195068278,39.3354308045,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2283,-84.2819367233,39.3365860817,000,0,NONE,0,0,0,0,0,0,0.0,1
2284,-120.170651709,39.3372880781,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2285,-85.4362050626,39.3463979982,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2286,-94.7525907259,39.3471971088,000,0,NONE,0,0,0,0,0,0,0.0,1
2287,-91.2075717154,39.3488260868,000,0,NONE,0,0,0,0,0,0,0.0,1
2288,-91.2072747349,39.3490420733,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2289,-76.495532748,39.3509140778,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2290,-75.000515738,39.3517151103,000,0,NONE,0,0,0,0,0,0,0.0,0
2291,-77.126680953,39.3534443555,000,0,NONE,0,0,0,0,0,0,0.0,1
2292,-101.293123195,39.3663340236,000,0,NONE,0,0,0,0,0,0,0.0,1
2293,-76.5138207406,39.369805073,000,0,NONE,0,0,0,0,0,0,0.0,0
2294,-76.7463177289,39.3731261102,000,0,NONE,0,0,0,0,0,0,0.0,0
2295,-123.337094736,39.3773920866,000,0,NONE,0,0,0,0,0,0,0.0,0
2296,-84.3649077292,39.3794800776,000,0,NONE,0,0,0,0,0,0,0.0,1
2297,-89.6431768182,39.3845566157,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2298,-87.7854265895,39.3956516651,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2299,-77.4245757213,39.3978491064,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2300,-76.6637877361,39.4115021046,000,0,NONE,0,0,0,0,0,0,0.0,0
2301,-74.5533777396,39.4137970819,000,0,NONE,0,0,0,0,0,0,0.0,0
2302,-77.4350427165,39.4153541078,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2303,-103.908141905,39.416382086,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2304,-112.048609014,39.4164428091,000,0,NONE,0,0,0,0,0,0,0.0,1
2305,-76.6416477413,39.4201150935,000,0,NONE,0,0,0,0,0,0,0.0,0
2306,-87.4143687243,39.4307890741,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2307,-85.9915913243,39.4461419781,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2308,-94.3283281996,39.4477990824,000,0,NONE,0,0,0,0,0,0,0.0,1
2309,-77.9900121829,39.4503128826,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2310,-88.3417762265,39.4505101399,000,0,NONE,0,0,0,0,0,0,0.0,1
2311,-80.1520804563,39.4512857998,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2312,-83.9725410685,39.4699387885,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2313,-76.8388107071,39.474106085,000,0,NONE,0,0,0,0,0,0,0.0,0
2314,-87.021090759,39.474893356,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2315,-122.196272647,39.4900685423,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2316,-87.4141887358,39.4906571054,000,0,NONE,0,0,0,0,0,0,0.0,1
2317,-107.946528554,39.4930712231,000,0,NONE,0,0,0,0,0,0,0.0,1
2318,-76.2269434219,39.4998645642,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2319,-75.6494787375,39.5001070826,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2320,-81.4537811239,39.5033869946,000,0,NONE,0,0,0,0,0,0,0.0,1
2321,-82.3567391893,39.5051840892,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2322,-119.997409947,39.5089571831,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2323,-75.7116327466,39.5109340953,000,0,NONE,0,0,0,0,0,0,0.0,0
2324,-84.321545521,39.5139145053,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2325,-94.7868708237,39.5191722306,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2326,-77.6020214794,39.5236222883,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2327,-91.3473444521,39.5243405787,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2328,-85.7423277715,39.5299529121,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2329,-119.683462162,39.5177622924,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2330,-107.647232717,39.5440990914,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2331,-74.4656637461,39.5467180899,000,0,NONE,0,0,0,0,0,0,0.0,0
2332,-76.3681473101,39.553772979,000,0,NONE,0,0,0,0,0,0,0.0,0
2333,-104.870723738,39.554890107,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2334,-104.775593721,39.5502640699,000,0,NONE,0,0,0,0,0,0,0.0,1
2335,-105.044806575,39.5676761202,000,0,NONE,0,0,0,0,0,0,0.0,0
2336,-123.435318699,39.5683838938,000,0,NONE,0,0,0,0,0,0,0.0,0
2337,-86.6353941109,39.5688663783,000,0,NONE,0,0,0,0,0,0,0.0,1
2338,-107.364273892,39.5611364778,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2339,-79.9759677381,39.5784430942,000,0,NONE,0,0,0,0,0,0,0.0,1
2340,-74.457086713,39.5800630736,000,0,NONE,0,0,0,0,0,0,0.0,0
2341,-82.9540892187,39.5902114075,000,0,NONE,0,0,0,0,0,0,0.0,1
2342,-119.388500216,39.5902010303,000,0,NONE,0,0,0,0,0,0,0.0,1
2343,-74.7988440498,39.5936600225,000,0,NONE,0,0,0,0,0,0,0.0,0
2344,-83.6523400557,39.5955445428,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2345,-75.0800394501,39.6036496099,000,0,NONE,0,0,0,0,0,0,0.0,0
2346,-106.274747497,39.6059018586,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2347,-106.093967739,39.5952101012,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2348,-77.7855027146,39.6171070695,000,0,NONE,0,0,0,0,0,0,0.0,1
2349,-75.6437457303,39.6183850709,000,0,NONE,0,0,0,0,0,0,0.0,1
2350,-84.2304477375,39.6204371062,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2351,-104.685611361,39.6219075643,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2352,-107.107064745,39.6261556361,000,0,NONE,0,0,0,0,0,0,0.0,1
2353,-75.954288625,39.6334689814,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2354,-104.908100713,39.634693108,000,0,NONE,0,0,0,0,0,0,0.0,1
2355,-105.166931719,39.636727102,000,0,NONE,0,0,0,0,0,0,0.0,0
2356,-106.546829739,39.638517466,000,0,NONE,0,0,0,0,0,0,0.0,1
2357,-77.9928314802,39.6252952007,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2358,-104.918549709,39.6529091045,000,0,NONE,0,0,0,0,0,0,0.0,1
2359,-106.823426736,39.6629170867,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2360,-76.1697867467,39.6676600743,000,0,NONE,0,0,0,0,0,0,0.0,0
2361,-94.2347242825,39.672039814,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2362,-79.6521425079,39.6565270267,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2363,-78.9476187233,39.6381400943,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2364,-78.6846200273,39.6766723702,000,0,NONE,0,0,0,0,0,0,0.0,1
2365,-76.1592657129,39.6778390877,000,0,NONE,0,0,0,0,0,0,0.0,0
2366,-77.3467500768,39.6830799607,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2367,-111.835967729,39.6835540949,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2368,-75.655913741,39.684013108,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2369,-90.8066075701,39.6803046915,000,0,NONE,0,0,0,0,0,0,0.0,1
2370,-90.4107880955,39.6813594155,000,0,NONE,0,0,0,0,0,0,0.0,1
2371,-87.4026945124,39.6934395382,000,0,NONE,0,0,0,0,0,0,0.0,1
2372,-75.6165567256,39.6966850853,000,0,NONE,0,0,0,0,0,0,0.0,1
2373,-79.2886155242,39.7000712847,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2374,-105.843986421,39.7020514875,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2375,-119.100731739,39.7023010997,000,0,NONE,0,0,0,0,0,0,0.0,1
2376,-75.4843197159,39.6787300712,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2377,-86.1083517462,39.7035881006,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2378,-94.7884467156,39.7080521059,000,0,NONE,0,0,0,0,0,0,0.0,1
2379,-76.6460208943,39.7089805318,000,0,NONE,0,0,0,0,0,0,0.0,0
2380,-105.194588735,39.7114180984,000,0,NONE,0,0,0,0,0,0,0.0,1
2381,-78.4301727697,39.6671724546,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2382,-86.2645017202,39.7130200787,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2383,-78.1885767089,39.7138751074,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2384,-105.325673735,39.7049560962,000,0,NONE,0,0,0,0,0,0,0.0,1
2385,-75.5842557163,39.7143430768,000,0,NONE,0,0,0,0,0,0,0.0,1
2386,-91.3919727088,39.7148290875,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2387,-82.6069643313,39.7154502555,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2388,-104.228185446,39.7173309412,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2389,-94.7887527378,39.7242071108,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2390,-94.7701137255,39.719536077,000,0,NONE,0,0,0,0,0,0,0.0,0
2391,-105.179495746,39.7252960818,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2392,-122.205533722,39.7255031103,000,0,NONE,0,0,0,0,0,0,0.0,1
2393,-105.01312172,39.7256740993,000,0,NONE,0,0,0,0,0,0,0.0,1
2394,-74.2662530506,39.7267671991,000,0,NONE,0,0,0,0,0,0,0.0,0
2395,-86.0447307477,39.7321361014,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2396,-84.0927027067,39.7359341075,000,0,NONE,0,0,0,0,0,0,0.0,0
2397,-90.0315393338,39.7371333813,000,0,NONE,0,0,0,0,0,0,0.0,1
2398,-91.194476723,39.7212010945,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2399,-104.685980725,39.7400830911,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2400,-83.339927975,39.7409076246,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2401,-89.636117739,39.7434040859,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2402,-81.5332011693,39.7475295846,000,0,NONE,0,0,0,0,0,0,0.0,1
2403,-84.2047977174,39.7476611042,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2404,-75.283815327,39.7488045652,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2405,-86.145665725,39.7530430916,000,0,NONE,0,0,0,0,0,0,0.0,1
2406,-80.0814635804,39.7591596479,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2407,-91.3034307274,39.7596670832,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2408,-105.590076065,39.7644524801,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2409,-94.8608247349,39.7686220914,000,0,NONE,0,0,0,0,0,0,0.0,0
2410,-123.545874788,39.7704659355,000,0,NONE,0,0,0,0,0,0,0.0,0
2411,-75.0486477309,39.7706290878,000,0,NONE,0,0,0,0,0,0,0.0,0
2412,-84.1870317336,39.7723301042,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2413,-104.827496722,39.7726360841,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2414,-94.8033327177,39.7770370928,000,0,NONE,0,0,0,0,0,0,0.0,0
2415,-104.895617723,39.7779910729,000,0,NONE,0,0,0,0,0,0,0.0,1
2416,-88.2643474339,39.7791871191,000,0,NONE,0,0,0,0,0,0,0.0,1
2417,-104.989496737,39.7799981115,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2418,-86.1412287182,39.7820051078,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2419,-105.074141719,39.7863880761,000,0,NONE,0,0,0,0,0,0,0.0,1
2420,-86.0350017478,39.7990690953,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2421,-89.5954557246,39.8016520957,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
2422,-75.3110067194,39.8040101118,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2423,-75.3483207404,39.8028761009,000,0,NONE,0,0,0,0,0,0,0.0,1
2424,-86.2752477391,39.8054411031,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2425,-75.4542867276,39.8136220775,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
2426,-104.983304718,39.8170331089,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2427,-104.964269731,39.8236750986,000,0,NONE,0,0,0,0,0,0,0.0,1
2428,-75.8783302842,39.8266453057,000,0,NONE,0,0,0,0,0,0,0.0,0
2429,-104.98342171,39.8276080965,000,0,NONE,0,0,0,0,0,0,0.0,1
2430,-78.2750236009,39.831532478,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
2431,-85.5695936218,39.8346060352,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
